,ID,Verb,Embedding,Context,Target,target.LMEDS,MatrixOrComplement,CollapsedProminence,PredType,Answer
1030,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,1
1031,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-2
1032,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-1
1033,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-2
1034,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-2
1035,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-2
1036,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-2
1037,140,think,negation,"A: and if they weren't spending all the money on drug testing, people could have got a raise. So, see, you know, there's different, I think that's more of a personal view of mine other than a yes, sir, we should have drug testing because there's really a problem B: Uh-huh. A: and I know that. But then, I have other views to it. B:",I didn't think it was that expensive because my son was in probably a week and a half period.,I didn't think it was that expensive.,broad,BROAD,Non-Factive,-3
1038,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,3
1039,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,2
1040,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,2
1041,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,1
1042,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,2
1043,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,3
1044,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,-1
1045,141,notice,negation,"A: and that rolling kind of, uh, B: Terrain. A: Yeah. is fairly famili-,. The thing that I thought was interesting was that the critics, apparently it's going to win everything. B: Really? A:","Uh, and I had been told, you know, you wouldn't notice that it was three hours long, and all this, kind of.","you wouldn't notice that it was three hours long, and all this, kind of",broad,BROAD,Factive,3
